fold,epoch,train_loss,val_loss,train_mae,val_mae,train_mse,val_mse,train_r2,val_r2,val_pearson
1,1,1.7186940291832233,0.9857128699620564,5.7156553726353305,5.337000386511678,33.575876213966446,29.22441678763253,-30.876385005469093,-26.351460084644373,0.62116104
1,2,1.5472837974285256,0.906288492679596,5.109973457547951,4.011148199749489,26.931600580172287,17.284331098449993,-24.56841892781302,-15.176599709907507,0.6506865
1,3,1.2000121618139332,0.43163545926411945,2.4993675285031234,0.7165497149291792,8.803183123148205,0.9218883384215232,-7.357597363025603,0.13719434423388954,0.6508675
1,4,0.8670654522961584,0.4401759743690491,0.7106182237989024,0.7990527681091375,0.8282222784979457,1.042352267154906,0.21369938192333637,0.024450799603602413,0.6855953
1,5,0.7885660878543196,0.4111158728599548,0.601039335654493,0.5825795379647037,0.6434359654612719,0.6733988714369715,0.3891324702681156,0.3697584288167083,0.6781728
1,6,0.7311584764513476,0.3843549927075704,0.530601358727405,0.6179313696267312,0.47425733845793894,0.6970212602275703,0.5497478780295865,0.34764996968798956,0.7076961
1,7,0.707537577070039,0.3712430834770203,0.49639959476496043,0.617439951290164,0.40539410632508166,0.6787856120137273,0.6151254987415326,0.3647169177767404,0.7131305
1,8,0.6652954878478214,0.4286738634109497,0.4819135482896838,0.6354547984767378,0.3669157484905201,0.7221033139668673,0.651656219217637,0.32417539373061377,0.7149272
1,9,0.6736705549832048,0.38150980869928997,0.46950297554334003,0.5671954777157098,0.3706622579353882,0.607211800050356,0.6480993447304251,0.4317036527130711,0.7057111
1,10,0.6480680827436776,0.38460365533828733,0.4555144286469409,0.6255986549352345,0.33740937182882413,0.654487789807166,0.6796690882367742,0.3874575226297273,0.7095583
1,11,0.6344468840237322,0.35184601147969563,0.4280966282413717,0.5337428874091098,0.30275002077601243,0.5655619033266854,0.7125741064456385,0.470684259102764,0.737862
1,12,0.6312640864273598,0.3672325611114502,0.4382475823686834,0.5478401900383464,0.3215622127174918,0.594340215248279,0.6947141206242129,0.4437503135754056,0.7123283
1,13,0.6446627152377161,0.35468563238779705,0.47618863378700454,0.5606865020174729,0.37679713047507113,0.5664641143359432,0.6422749975774812,0.46983986968048863,0.73287416
1,14,0.6170880609545214,0.367924431959788,0.4376291713693686,0.5392493014795738,0.3209516335525758,0.5527756997596219,0.6952937944475601,0.48265101070776684,0.7205413
1,15,0.6125888228416443,0.34218313296635944,0.4244186642922853,0.5677172724615064,0.296692966515934,0.5813929394494726,0.7183245742029911,0.4558678144921663,0.7461764
1,16,0.5976686374894504,0.36551556587219236,0.39393654178109083,0.5696348594991785,0.2763549927196156,0.5803171546602365,0.7376331122387882,0.4568746535656808,0.73566127
1,17,0.6060718195191745,0.34568454027175904,0.4252039784925026,0.5068207555695584,0.2930586326810422,0.5363810182980068,0.7217749510098732,0.49799497732500964,0.7306093
1,18,0.6066505908966064,0.403714911142985,0.41841666583429304,0.7053867761503186,0.3064393116204698,0.7835049650731978,0.7090715543571793,0.2667088984513386,0.72991127
1,19,0.581340530823017,0.3734950383504232,0.3945620734440653,0.5856929248885104,0.2494739808365509,0.5808339092516425,0.7631535030890717,0.45639101713648855,0.7435779
1,20,0.5693977105206457,0.37960068384806317,0.3678328258949414,0.5822176394755381,0.22386918613588466,0.5979967908600422,0.7874622743230126,0.4403280833691231,0.72619194
1,21,0.6022984991813528,0.36029443740844724,0.4203741359606124,0.5546509555557317,0.2964791440251239,0.558208985282664,0.718527573761259,0.47756593772951483,0.74128634
1,22,0.5784676013321712,0.3574053843816121,0.3843436515644977,0.5441161012440398,0.2560779763796169,0.5740823079845289,0.7568837782674867,0.4627099166343577,0.72170806
1,23,0.5714389866796034,0.35298496882120767,0.393790333417424,0.5050592793707263,0.2542042533592529,0.5276111944022589,0.75866266010545,0.5062027540610512,0.7284757
1,24,0.5798696793358902,0.3633873422940572,0.42095734074450375,0.577193879767468,0.28446475236357455,0.5960824917334813,0.7299338397294048,0.44211969743385127,0.73167264
1,25,0.5694249560093058,0.38586588700612384,0.39114770528517273,0.6350375555063549,0.25086556288705525,0.6570174053276621,0.7618323579631516,0.38509002703721906,0.74529505
1,26,0.5456994391720871,0.35943148533503216,0.3567351000873666,0.5192863287632925,0.20852671722035745,0.5426126351552241,0.8020281621339271,0.49216273707975333,0.7277132
1,27,0.5566876047644121,0.3430987596511841,0.3703891274176146,0.5536279777685801,0.22287603966121083,0.5515609420459746,0.7884051512621515,0.48378791610296357,0.7453373
1,28,0.5546046670140892,0.3348395268122355,0.3746554312998788,0.5045149143327746,0.22734731171734088,0.5058142988410134,0.7841601990644153,0.5266027135622058,0.7554433
1,29,0.5476592039239818,0.3492873946825663,0.3643967566782968,0.512820969025294,0.21738500438376837,0.5121167522035817,0.7936182499007973,0.5207041766355572,0.7348927
1,30,0.5390036147216271,0.3686156908671061,0.3474682804785277,0.5524778350403434,0.20057969382322263,0.5659082138229842,0.8095729355254007,0.4703601432175697,0.73332953
1,31,0.5427652278850819,0.3524259368578593,0.34566697269155267,0.5381986399491628,0.2008043824576115,0.5740050565000661,0.8093596198290212,0.4627822171667898,0.74442863
1,32,0.539000626268058,0.3574081301689148,0.35738595771162135,0.5565302596803297,0.21100880404661948,0.5753805556083476,0.7996717096980553,0.4614948720940031,0.72887504
1,33,0.5616486082816946,0.3674627502759298,0.4188647955133204,0.5493537872506861,0.29110192051745554,0.5649881813748987,0.7236326213763558,0.47122121192471444,0.7282952
1,34,0.5349345690217512,0.35129379828770957,0.3503628009766863,0.5048755841297016,0.2007849225195317,0.5086253060519248,0.8093780947743796,0.523971860324463,0.7330874
1,35,0.5376163967724504,0.3496786157290141,0.3569315036660747,0.5037218442088679,0.2113592785913684,0.510665977377466,0.7993389749258684,0.5220619730985855,0.7338724
1,36,0.5408034016346109,0.3396170258522034,0.3522169357329084,0.5380362873537499,0.20791346889428677,0.5590585999738732,0.8026103700150027,0.4767707737923591,0.736831
1,37,0.5338599137191115,0.3683393438657125,0.3618016833798927,0.5629986906260774,0.21746862336026476,0.5820622094713943,0.7935388634189203,0.45524143715764287,0.7396598
1,38,0.5350240756725443,0.3398429036140442,0.3662841249453394,0.5255996213670362,0.21668323830611588,0.5464720471581764,0.7942844950802969,0.4885506700155572,0.73635125
