fold,epoch,train_loss,val_loss,train_mae,val_mae,train_mse,val_mse,train_r2,val_r2,val_pearson
1,1,1.0371682520570427,0.9742071588834127,6.007088940707035,6.374024988487036,36.92624843437899,41.415440450930554,-34.05717332291811,-37.76117612930331,0.60427916
1,2,0.9664394732179313,0.853283695379893,5.4926526949275285,5.11352125975189,32.953361623921204,33.58853763836506,-30.28537988568164,-30.435889831207838,0.62483394
1,3,0.6788233652197081,0.44781882762908937,2.4964492072804685,0.7241038235656002,10.365838046862693,0.9200522141547227,-8.841156262920967,0.13891279356886788,0.63317096
1,4,0.3584662763209179,0.44605380296707153,0.6973053171185025,0.7150538014738184,0.7685627698687075,0.839229737252434,0.27033913881854577,0.21455545795457942,0.66625714
1,5,0.2825194427679325,0.4310556848843892,0.5613690659142377,0.6998297420510075,0.511784075933976,0.8125232519638241,0.5141206102804954,0.23955035765371324,0.6711285
1,6,0.28764346447484246,0.4102893153826396,0.5739304318762662,0.6509047647317251,0.5452519020469981,0.7986521882212889,0.48234680626489035,0.25253244208819414,0.6775427
1,7,0.2722904245401251,0.4025257666905721,0.5413667115203121,0.6703729080526453,0.479464824757826,0.7172195482175932,0.5448039761296606,0.328746164977298,0.6919733
1,8,0.23361804156467833,0.395809809366862,0.47326536424327315,0.6355790605670527,0.3690461130221351,0.6909216899786106,0.6496336861471967,0.3533586260286872,0.7103889
1,9,0.22740344754580794,0.397760009765625,0.4738534887631734,0.5992354599007389,0.36758031979665773,0.6785141731161309,0.6510252861428594,0.36497096049132993,0.692189
1,10,0.22600724368259825,0.3938595692316691,0.4575238138960119,0.6100248469595324,0.353707690510504,0.7072501639310602,0.6641957323687613,0.3380766237632876,0.72171867
1,11,0.2369668278200873,0.3445988456408183,0.4930318965200792,0.5507223046662515,0.42718871290437666,0.5568768511856067,0.5944340574836169,0.47881269700097717,0.73415524
1,12,0.21484089308771595,0.37773728370666504,0.45700077921674964,0.618114422810705,0.3386156094768745,0.6467621821184887,0.6785239060401187,0.39468800568305895,0.74530005
1,13,0.23929277987315736,0.35726953744888307,0.4934578835964203,0.5306569437185923,0.4082740405929114,0.5643742242328864,0.6123913364838817,0.4717958213133453,0.7279686
1,14,0.20137655889165812,0.3648365338643392,0.43378489163883943,0.5355954656475469,0.3169169735892425,0.5601324202561432,0.6991242343007982,0.47576577332299075,0.7127585
