fold,epoch,train_loss,val_loss,train_mae,val_mae,train_mse,val_mse,train_r2,val_r2,val_pearson
1,1,17.94948962639118,6.532907914108875,3.961777406973405,2.4186280981490484,18.119731972071747,6.532907910273805,-16.20257570813321,-5.114221927608455,0.5091413176263533
1,2,1.2820548641270604,0.8323682007385447,0.892084924275415,0.6936332023980325,1.2532244333826619,0.8323681967944124,-0.18979067834868402,0.22097725077667507,0.5802188022291384
1,3,0.8256663988376486,0.9148273137601594,0.6860771728189368,0.712867737339254,0.7997624893540376,0.9148273197446978,0.2407186379553896,0.14380283096262547,0.5932938628350742
1,4,0.56691784694277,0.7290061995888952,0.5507179459458903,0.6474261320473855,0.5390076920702084,0.7290062044840528,0.4882749565834916,0.3177149009234701,0.6529579400934962
1,5,0.4543297419260288,0.7072887885768452,0.49274249218012156,0.6233818965000019,0.425600835048714,0.7072887992090608,0.5959415626205254,0.33804046457243797,0.6424561630430257
1,6,0.44401815841937886,0.6477587861415423,0.48045434711272256,0.5946388260314339,0.41730867304370844,0.6477587857740762,0.6038140049334182,0.3937552731223344,0.6807570550027409
1,7,0.4448218299397107,0.7199134082771436,0.48844471207836215,0.6579738243630058,0.42157318339284344,0.7199134029916119,0.5997653489018508,0.3262249560217584,0.6739742361239556
1,8,0.3958854814027918,0.6497881899625093,0.4565448766214806,0.6032941273429937,0.3680660802984484,0.6497881957583433,0.6505641131066933,0.39185592551230597,0.6674284479192616
1,9,0.3948274717248719,0.613419966922748,0.455971097475604,0.5795103055343294,0.36819121630492424,0.6134199693028066,0.6504453110389512,0.4258933573446113,0.6716001564594654
1,10,0.3832667274721738,0.5683775925155172,0.4525863214542991,0.5577260334240762,0.35255347564995043,0.5683775948814292,0.6652915249860432,0.4680490217349873,0.6930069531340093
2,1,19.47546697485036,7.408221823236856,4.174736814397763,2.5687188809378103,19.6954296769235,7.40822183390985,-17.35400271402108,-6.479877043705172,0.44201168432800064
2,2,1.7762166220566322,0.6769484267651095,1.0484362455052243,0.6434542630848131,1.7552842349394233,0.6769484280208808,-0.6357343881511566,0.3165038628637661,0.6574537292401081
2,3,0.7326673125398571,0.987450466867749,0.6384988517353409,0.8067882207402012,0.7001684170504382,0.9874504695078211,0.34751903169329856,0.002998524577210393,0.697530114730773
2,4,0.5556973999944227,0.6090053029638511,0.5446627930852405,0.6233670899742528,0.5283237198107376,0.6090053061023752,0.5076596374716575,0.3851041571462167,0.7032370685367588
2,5,0.516365043048201,0.45229181769026217,0.5371455245634966,0.5315955354456317,0.4914524867290123,0.45229181719182665,0.5420196246946931,0.5433334400188523,0.7430042533082748
2,6,0.4947035276684268,0.48127247115650806,0.5160001771230447,0.5441999330855253,0.46526092504242855,0.48127247317812977,0.5664273173505814,0.514072471829262,0.7296614816334328
2,7,0.4360025078058243,0.5258691494128438,0.49334274925160826,0.5735345995217039,0.4112545222475559,0.5258691499340048,0.6167554228923968,0.46904443862905243,0.7241077578780754
2,8,0.45984727658074476,0.4982473845337058,0.5012399976452192,0.5401699961277476,0.4276834878079063,0.49824738552246467,0.60144541019252,0.49693337151478245,0.7166684271579298
2,9,0.4370750291594144,0.6393258079104973,0.49396844482735586,0.6334197270242792,0.4089158000054454,0.6393258066972808,0.6189348581767831,0.35449038484860884,0.7302956787226498
2,10,0.3524912379938981,0.45974339507140066,0.43408105313255074,0.5368618546870717,0.3256329695920312,0.4597433956874123,0.6965454165912636,0.5358097869509364,0.7329535509456286
3,1,20.19031054398109,7.525558456451747,4.270093763695433,2.597438331235919,20.387270654546068,7.525558445144701,-17.831670709017892,-6.901047824867048,0.4180592262337406
