fold,epoch,train_loss,val_loss,train_mae,val_mae,train_mse,val_mse,train_r2,val_r2,val_pearson
1,1,1.042435650167794,0.9848073879877727,5.913169328584908,5.839295245196442,35.887569284027194,34.80144648824745,-33.071068409891446,-31.571064854030176,0.6050898
1,2,0.9853551716640078,0.8590577205022176,5.481592063241375,4.595760671585276,31.695285851744213,24.67097883984294,-29.09098342602097,-22.08984633947026,0.59210145
1,3,0.7335347420182722,0.5721124331156413,2.873319657645066,0.8520172651399646,12.540555965343042,1.1425581476460707,-10.90579770983386,-0.06933301002440051,0.5613681
1,4,0.43747017404128763,0.4793618241945902,0.8879089682248601,0.7153399686018626,1.3793654882522528,0.8364661178970283,-0.3095469225162304,0.21714196036582756,0.67181724
1,5,0.3303416808103693,0.5264550964037578,0.6233476128494531,0.8885602328860969,0.6570735741508297,1.1069641381871949,0.3761851487336907,-0.03602017657963219,0.6957276
1,6,0.2969926580272872,0.419512410958608,0.5965177186748438,0.6127213380838695,0.5683904376074131,0.6677129403592773,0.4603794609218753,0.37507995560869556,0.68475544
1,7,0.27201650882589407,0.38623084624608356,0.5321431975615653,0.6420245750954277,0.4789620539534711,0.6724042660110278,0.5452812984674902,0.3706892912118539,0.72187984
1,8,0.2514369806339001,0.42147931655248005,0.5105322066106295,0.6182469438042557,0.4391669576685747,0.6567512294130516,0.5830621087856853,0.38533914406688863,0.7031672
1,9,0.21497270567663784,0.39837059179941814,0.4622884170528044,0.5546956945929611,0.35489643680213556,0.5908576673204537,0.6630671561783918,0.44700966931663233,0.69878274
1,10,0.2340878114618104,0.4152898748715719,0.4678744668500465,0.6052939761103245,0.3896278113614056,0.6468482361686422,0.6300937600363152,0.394607466730477,0.7040178
1,11,0.2067538484417159,0.46777631441752116,0.4663331615820266,0.7436795009855639,0.3410230199396951,0.8407312481542205,0.6762383501162753,0.21315017702817785,0.7183185
1,12,0.23021234931616946,0.3841926415761312,0.4910875697407806,0.5847245595957103,0.3979985534408114,0.5928422030589688,0.6221467150923733,0.4451523200174834,0.7328559
1,13,0.2085840948696794,0.3671702265739441,0.45366841005651576,0.5526389296640429,0.34822576611316547,0.5917855603584457,0.6694001812875879,0.4461412437950597,0.7250438
1,14,0.2092514099745915,0.41436893145243325,0.4683583543488854,0.6558667416112465,0.3539897990406792,0.7051908472673672,0.6639279031671081,0.3400039613706707,0.72099435
1,15,0.205833302746559,0.3603756546974182,0.47024653956555484,0.5112952741614559,0.35862732628970084,0.5271754716052112,0.6595251110219049,0.5066105519232984,0.74142617
