fold,epoch,train_loss,val_loss,train_mae,val_mae,train_mse,val_mse,train_r2,val_r2,val_pearson
1,1,9.875724491581582,1.6901364049199081,2.5025804296560716,1.1047297606342716,9.875724542509543,1.690136405522312,-8.37585055767054,-0.5818176550510639,0.5330443
1,2,0.807903366130695,0.6876030410812037,0.6839007471214261,0.6375997437719714,0.807903368399812,0.6876030453086864,0.23298982119741873,0.35646458286896054,0.6273482
1,3,0.6017779208589018,0.613452178976048,0.6021154203958679,0.565848931408765,0.6017779252319742,0.6134521907889349,0.4286819289467264,0.4258632008936508,0.67661893
1,4,0.49504744248432025,0.59283701636438,0.5527795236884502,0.5480807700700927,0.49504744359177844,0.5928370184187858,0.5300100939334329,0.4451571723804938,0.67439556
1,5,0.4686442953452729,0.5845171244875593,0.5253802535303852,0.5532878715741006,0.4686442927504421,0.5845171261082522,0.5550768113650936,0.4529438530897697,0.71474826
1,6,0.4789528487282887,0.918877136843612,0.5163220862547556,0.7427368409800947,0.4789528422458075,0.9188771439094063,0.5452900439113372,0.14001255501646082,0.71986943
1,7,0.4232168217238627,0.7253170946136411,0.5049183841860085,0.6277561161601752,0.4232168246812552,0.7253170979224594,0.5982049028784495,0.32116757721126943,0.735147
1,8,0.38310861404527696,0.6106396735290138,0.4829577131752382,0.5916967386739296,0.38310860610130165,0.6106396725097777,0.636282986356917,0.4284954683571458,0.7100229
1,9,0.340810554592233,0.6344599907137499,0.4489345893002393,0.5874772066609901,0.3408105543152868,0.6344599888169731,0.6764400614878836,0.4062017666414087,0.7153384
1,10,0.35669030405973134,0.5442670545737297,0.4495748835697509,0.5200198130649433,0.35669030449868644,0.5442670615233769,0.6613640876723095,0.49061434084997246,0.70492524
1,11,0.3615270506655961,0.6028555494637076,0.46680170742043275,0.5689819230322253,0.36152705376862454,0.6028555541634124,0.6567721574149739,0.43578071219252856,0.72393596
1,12,0.30875795596001443,0.5089142285995429,0.433495510827031,0.5206533382859146,0.3087579552517554,0.5089142361790061,0.7068702722041733,0.5237014473716385,0.7282086
